Year,CIUDAD,Counts,DATE_DUE,DATE_DELIVERED,Link
2014,Sincelejo,4990337240,11/02/2015,13/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-677530
2011,Sincelejo,604459444,11/04/2012,12/06/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-860240
2011,Sincelejo,1449968474,04/10/2011,03/12/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-670786
2012,Sincelejo,2069966201,27/12/2012,28/02/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-823834
2012,Sincelejo,2768581924,19/04/2013,19/06/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-673778
2010,Sincelejo,12067427837,30/07/2011,30/10/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-13-639531
2010,Sincelejo,7511010087,01/10/2010,02/11/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-68922
2010,Sincelejo,10790305626,12/07/2011,11/01/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-810881
2010,Sincelejo,2640502528,22/10/2011,21/01/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-539892
2010,Sincelejo,2481984450,04/05/2011,03/09/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-68922
2010,Sincelejo,636044333,10/09/2010,11/11/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-762038
2010,Sincelejo,732615479,24/03/2011,23/05/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-66170
2010,Sincelejo,545025268,22/08/2011,21/10/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-686740
2010,Sincelejo,274429851,29/03/2011,28/04/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-658393
2010,Sincelejo,264997281,17/06/2011,16/08/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-66667
2010,Sincelejo,115889100,21/02/2011,22/03/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-66667
2011,Sincelejo,11648885030,02/02/2012,04/06/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-623371
2011,Sincelejo,10609585615,25/03/2012,25/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-618383
2011,Sincelejo,9489317116,05/05/2012,05/12/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-72419
2011,Sincelejo,6723406855,05/01/2012,07/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-585577
2011,Sincelejo,6565650843,10/07/2012,10/10/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-860354
2011,Sincelejo,4382105667,08/02/2012,09/10/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-613553
2011,Sincelejo,4477038939,05/06/2012,05/10/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-920877
2011,Sincelejo,4160954340,27/03/2012,27/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-58655
2011,Sincelejo,3442069083,10/10/2012,10/02/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-58655
2011,Sincelejo,2648230599,20/06/2012,21/01/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-400894
2011,Sincelejo,1977154459,09/07/2012,09/10/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-61838
2011,Sincelejo,806000000,05/07/2012,05/01/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-53585
2011,Sincelejo,335215821,28/02/2012,30/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-60311
2012,Sincelejo,298459651,30/12/2012,30/01/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-412048
2013,Sincelejo,306688056,17/06/2014,17/09/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-55421
2013,Sincelejo,3305011248,27/01/2014,29/09/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-69054
2013,Sincelejo,2664291933,12/03/2014,02/05/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-409375
2014,Sincelejo,4930686223,21/03/2015,19/07/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-58390
2014,Sincelejo,1064123354,31/10/2014,02/01/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59644
2014,Sincelejo,471799538,29/08/2014,30/11/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59430
2014,Sincelejo,327519540,30/07/2014,30/08/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-51531
2010,Sincelejo,9378074160,14/06/2011,14/11/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59401
2010,Soacha,459147028,27/03/2011,27/06/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-568468
2014,Soacha,3029009139,26/04/2014,25/06/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59339
2013,Socha,247494338,25/10/2013,26/12/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-446097
2015,Socha,482163751,18/06/2015,19/07/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59613
2015,Socha,199239100,17/09/2015,18/10/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-56806
2015,Socha,187363359,15/09/2015,16/10/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-58448
2015,Socha,126019647,15/09/2015,16/10/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-56930
2015,Socha,80941389,27/11/2015,28/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-60232
2014,Sogamoso,1039354938,19/05/2015,18/08/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-57869
2013,Sonson,581991852,15/05/2014,14/07/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-387707
2014,Sonson,279299980,11/03/2015,10/07/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-55460
2014,Sopo,2762567414,28/09/2015,28/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-52156
2014,Soraca,239768337,19/12/2014,20/01/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-53066
2014,Soraca,158344478,25/12/2014,27/03/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-328376
2014,Soraca,56453224,28/12/2014,28/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-395702
2014,Soraca,27999912,08/01/2015,09/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-53142
2015,Soraca,752877016,11/02/2016,12/04/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-342691
2015,Soraca,150000000,29/10/2015,30/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-52156
2015,Soraca,128984643,20/11/2015,21/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-301509
2015,Soraca,124001031,12/06/2015,13/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-341690
2015,Soraca,119965995,27/10/2015,28/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-53142
2015,Soraca,73698043,08/05/2015,08/07/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-301425
2015,Soraca,87756291,06/11/2015,07/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-301383
2015,Soraca,71342700,21/10/2015,22/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-407370
2015,Soraca,39999797,04/11/2015,05/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-52982
2012,Sotaquira,126926498,04/03/2013,03/06/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-301487
2013,Sotaquira,132128216,27/09/2013,29/12/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-760392
2014,Sotaquira,274400818,25/02/2015,26/03/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-353573
2011,Suaita,2051065235,10/05/2012,10/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-54380
2011,Suaita,373771180,28/05/2012,27/07/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-56910
2012,Suaita,114630416,03/02/2013,05/04/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-376988
2013,Suaita,123653151,09/04/2014,09/06/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-442782
2013,Suaita,93176066,01/03/2014,31/03/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-55037
2014,Suaita,207730025,15/01/2015,16/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-55037
2014,Suaita,25464020,31/07/2014,01/09/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-319959
2011,Subachoque,695145265,18/07/2012,18/10/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59363
2013,Subachoque,185554661,22/04/2013,21/05/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59478
2013,Subachoque,150030108,22/05/2013,21/07/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-60093
2013,Subachoque,926850375,15/01/2014,17/04/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-328283
2014,Subachoque,629716982,29/10/2014,30/11/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59812
2014,Subachoque,348502962,11/05/2015,09/06/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-53734
2014,Subachoque,179700441,13/11/2014,14/12/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-330580
2013,Sucre,163567308,23/05/2013,21/06/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-55937
2015,Suesca,298058435,04/11/2015,05/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-61611
2015,Suesca,85884607,06/10/2015,07/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-54166
2012,Supata,592015774,12/02/2014,13/06/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-54238
2012,Supata,66000000,19/07/2012,20/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-52912
2013,Susa,15147468,18/12/2013,18/02/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59590
2013,Susa,100752019,03/09/2013,04/10/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-51665
2013,Susa,52098212,17/03/2013,16/04/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-55552
2013,Susa,36989220,23/07/2013,24/08/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-371859
2014,Susa,1156598998,04/09/2014,04/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-57839
2014,Susa,313673887,30/09/2014,01/11/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-61282
2014,Susa,91984761,05/04/2014,04/05/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-58777
2014,Sutamarchan,1471641612,17/04/2015,17/06/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-55816
2014,Sutatausa,519436230,15/05/2015,14/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-359777
2014,Sutatausa,65720000,24/02/2015,26/03/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-57300
2014,Sutatausa,93331062,24/02/2015,26/03/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-57384
2014,Sutatausa,36360200,15/07/2015,14/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-431923
2015,Sutatenza,913865855,05/11/2015,06/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-397103
2011,Tabio,94497491,04/05/2012,04/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-55308
2012,Tabio,12533125,14/09/2012,15/10/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-394510
2013,Tabio,4644584629,04/05/2014,03/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-404339
2014,Tabio,224188678,01/07/2014,02/08/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-13-420992
2015,Tabio,2072255272,07/11/2015,08/01/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-390144
2015,Tabio,1419365286,09/01/2016,10/02/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-390144
2015,Tabio,170734771,18/11/2015,20/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-390144
2013,Taraira,200541915,03/08/2013,04/09/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-53890
2015,Taraira,550404115,10/08/2015,11/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-12-423544
2015,Taraira,25570949,15/10/2015,16/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-60889
2010,Tauramena,4519084213,12/09/2011,14/10/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59811
2010,Tauramena,2381464949,30/06/2011,30/12/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-58670
2010,Tauramena,605923312,29/06/2011,28/08/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-15-1399451
2010,Tauramena,366880452,30/06/2011,30/07/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-53072
2010,Tauramena,306542802,14/03/2011,13/04/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-61530
2011,Tauramena,6189601163,28/08/2012,29/04/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-57474
2011,Tauramena,5520215174,27/10/2011,26/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-57357
2011,Tauramena,2212233118,30/05/2012,30/11/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-60666
2011,Tauramena,1346375778,26/04/2012,27/05/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-52418
2011,Tauramena,1094248711,18/09/2012,20/03/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-52473
2011,Tauramena,761681301,24/12/2012,25/03/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-60166
2011,Tauramena,747408094,11/08/2012,13/09/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-412237
2011,Tauramena,154815502,30/08/2012,01/01/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-416842
2011,Tauramena,119933369,29/06/2012,30/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-54628
2011,Tauramena,147345252,19/07/2012,19/10/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-57375
2012,Tauramena,459926705,16/07/2013,14/09/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59653
2012,Tauramena,158407175,06/05/2013,04/06/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-390507
2012,Tauramena,116607156,26/10/2012,27/11/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-15-331153
2012,Tauramena,109375242,27/03/2013,26/04/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-55840
2012,Tauramena,97999392,25/07/2012,25/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-15-341049
2012,Tauramena,76241988,27/02/2013,29/03/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-54615
2013,Tauramena,264950106,27/08/2014,27/10/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-52849
2013,Tauramena,226863513,25/02/2014,26/04/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-13-446444
2013,Tauramena,298437791,27/04/2014,27/07/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-56674
2013,Tauramena,2746590716,06/08/2014,07/12/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-56674
2013,Tauramena,1773390073,04/02/2014,05/04/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-52654
2013,Tauramena,646299125,26/04/2014,24/06/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-408277
2013,Tauramena,269656092,27/02/2014,29/03/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-395312
2014,Tauramena,7849397352,26/08/2015,26/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-66637
